,height,weight
57,179.7671260388094,87.14636484363656
58,180.88844612045608,89.90131106492622
59,177.8339479866312,95.0396216389266
60,181.3640828407276,90.15592541329404
61,176.66209294087304,89.84736058288759
62,187.49907777673553,88.58233162188917
63,170.172082190715,74.8170237220387
64,181.40290336845038,81.58489373953027
65,165.80942253087093,70.42040626611075
66,173.41644634454013,83.69658798739795
67,184.8240396637097,100.09787583519599
68,172.97242469288085,83.14922177179501
69,174.99763342330976,89.10881633176783
70,175.99535530679523,83.7311594605125
71,179.12899028957952,94.13531207645366
72,176.94586207535545,80.37698923897868
73,171.6919827721059,73.98454528811837
74,184.17062576546343,98.07493943404084
75,180.98258343367382,92.83017047638785
76,182.39533469899166,91.13603808120453
77,183.5027203172998,100.19935733758183
78,168.94207425877414,89.10815773814433
79,167.71374637223823,76.49418470431661
80,171.6459710145469,82.29649428888571
81,173.34628424812547,90.11005845518574
82,187.51836258668223,107.9172160828461
83,177.29825947564564,78.4901933756455
84,167.53732757364295,72.88499856956516
85,180.54070464239254,85.54884505018158
86,169.15433920450758,94.50401713667996
87,175.13689913577448,87.74069381999635
88,173.34093295245825,78.97482864646162
89,183.68473581202682,89.52488616116239
90,182.41116794180826,91.4535960710885
91,165.70210577785005,82.10564994047328
92,179.42694643045218,82.60937004535216
93,164.4190910170277,80.53499118796117
94,170.44302000331504,74.83121104152005
95,165.39841161563606,75.16801766786654
96,182.12113441846498,87.58603927466554
97,169.7555106430556,81.95683251192315
98,168.83703916425623,78.36884245682175
99,176.3052766003339,80.49931742100733
100,177.93253078529222,91.08984699832631
101,169.52875581598627,76.0854822416895
102,168.33679595315257,70.03267736124303
103,173.5542579020041,80.7325148712439
104,177.99275601589463,83.43326206211684
105,174.5817898977854,81.28592181382977
106,171.59237020516503,71.92522920428186
107,168.284226638376,75.52473153129206
108,175.72279480866203,78.01048392932307
109,171.72712655176483,79.09026272821687
110,176.00355457559223,85.15985910819172
111,173.20433737956765,91.39340238269175
112,181.88199792918212,92.95332911215124
113,175.760018076242,81.05040050815454
114,170.84538088681722,74.3956929936653
115,187.1603912359995,101.27357045131782
116,176.62452611852882,92.06033915212032
117,173.51136199732946,85.90666889334867
118,172.05696720475584,80.81680456905312
119,182.13263700679425,101.28687469084677
120,161.62595209361822,75.7629469111835
121,174.55184407744372,81.85921718454048
122,170.0513277914747,74.5883417836223
123,159.27575392770365,68.0250746475961
124,183.53635866594223,87.50262500252731
125,180.1079787791757,91.57304143567029
126,171.72900274827228,81.58676419352868
127,179.83595974746328,89.11626086335811
128,176.03411337448668,85.07199719020707
129,168.25696178653445,77.87870721462966
130,171.43017016227572,86.95347806218668
131,167.14787066005033,75.22858839479031
132,181.4670123803187,84.2152028577875
133,173.89959078867784,80.86726452093582
134,162.5293284966492,68.48294567689975
135,180.34482012204785,95.22233934733885
136,173.07489944908338,78.99665122525411
137,173.72431663022735,81.59173153702342
138,172.96439815234191,76.08882335923862
139,173.0770995040391,83.02766131402728
140,174.90462938420796,76.90968018824113
141,168.01808545726598,78.66728343510957
142,168.16332141451562,82.05012178353034
143,171.27758534530702,83.23825176974468
144,176.4566093193674,93.43000843969563
145,179.11028362363936,83.35206369176677
146,181.19947514148774,91.60501823088019
147,180.34493970907866,98.03042597634044
148,168.15396317393342,72.29823470219306
149,184.2599998952873,95.40699735969999
150,171.3975534654244,81.01992077454297
151,165.99004281175817,66.56005258294383
152,179.94391854905604,88.87553499292459
153,177.64372715865045,77.19046884781403
154,164.43913132680018,76.95378448893794
155,176.04334331619975,89.98306180729176
156,174.84969566407588,81.60476769720982
157,157.32080109991458,66.79768457517916
158,174.22707225919999,80.27870591877974
159,165.6551819683161,84.1267736868605
160,163.40746619174064,80.50983446320866
161,174.6222230224191,77.03244797388919
162,184.12372471703657,90.07514314775118
163,170.77418453236794,92.23816233198148
164,170.84955630188296,87.6420620801761
165,165.40100087926066,80.80065196349148
166,168.3075628969345,73.835577024146
167,171.96226633545336,72.25114585157111
168,166.44796775540533,78.06973866887638
169,177.46718331537843,91.55174250440393
170,173.94396342642182,77.27051689588949
171,183.42346689812754,93.16322833356082
172,173.17601304294362,77.01443611857734
173,182.83226461889106,90.91683471915486
174,167.80544730113522,81.00658691755643
175,169.30665699133897,76.20988194225913
176,171.7025374560371,80.63349440317036
177,173.34469799833073,87.66925553792113
178,164.6138984594212,73.65412067823293
179,171.43023440539514,83.18150352538525
180,173.17905599543812,82.12566336343181
181,176.66559765337107,95.64983905511497
182,168.66171415763515,75.10060789186987
183,169.14407907130675,88.97144023757716
184,182.71715192043442,91.64671683468656
185,173.44908598881977,77.29830983656412
186,177.68684603571606,91.60211062665059
187,182.50186802932285,87.718860650477
188,167.01896654731118,81.5811685105543
189,170.2609042806163,70.9826404969754
190,194.8429805389624,106.61027265651639
191,184.33064828309134,104.58049948085723
192,177.11116443931243,92.48551337796762
193,184.91002897164842,98.9812925243504
194,184.24995934273218,101.0001329546353
195,183.62864819641894,94.56260850473717
196,170.82344503229407,82.00032886452549
197,192.89892935504406,105.19929633790117
198,168.4432290736113,77.38007240504437
199,180.73637586471077,85.39849606118273
200,180.82819380884717,88.93201367903984
201,183.38168049819708,97.34254835436028
202,190.85768644218604,101.66105940689818
203,163.6052845736916,71.93040466508677
204,164.4254378695166,75.52363524495622
205,161.0730513304047,72.63856137342572
206,172.33560969326425,79.91056270067949
207,167.466733465152,79.14519833790388
208,180.2550381083102,87.95450834860564
209,171.6550980843255,84.81796605624577
210,174.21674691226855,78.74172857481214
211,178.62487374814202,87.7005245196352
212,183.88198022897305,94.54521012917536
213,179.88497605489505,93.4549866988209
214,167.39438520300556,78.27880801311476
215,189.98025255544158,105.52164372343879
216,171.90953434701353,80.39477765442146
217,170.5761454325755,79.6719984969157
218,182.30809671109387,96.44557766095078
219,164.24968914021466,75.73595696376289
220,173.03183164043477,89.0920801268077
221,169.6387951884011,75.03834923317486
222,169.6868585853399,80.08890810057214
223,172.4304750469896,79.22083035206654
224,175.70088537487774,88.55825362862632
225,178.37130524900368,93.29689188428493
226,164.7337299109869,71.82247010950852
227,172.2655769097182,76.69385526494067
228,161.1382285663997,61.5324702384099
229,182.49502451367593,98.95456360134834
230,169.48930706359923,70.71484243334132
231,182.79949635623316,91.41164362246604
232,193.09422258928458,107.0142609943976
233,181.54929725780758,88.62860048748371
234,171.11931395796626,80.12081606022738
235,179.21031914925675,90.02005451331218
236,177.4624372548759,84.23977336671459
237,172.58682790709275,80.44359976209888
238,188.225579513831,97.86695527186733
239,175.68630420081888,84.83194286772526
240,169.05536057466819,77.83095511056764
241,169.4220766748738,78.39881863007972
242,170.8050049841313,76.33065415648086
243,175.3905191318934,74.30772382729688
244,179.50877782889623,86.19317986548154
245,166.36744760837834,71.15501315920424
246,165.575540968048,78.29298350157899
247,171.6230832354498,76.68613272830456
248,187.49107964811412,104.94971149448223
249,181.88067308945793,94.00723493342943
250,172.0208630593003,78.08718393429272
251,173.30707515854988,90.64034635336378
252,167.46073114358745,76.24452845124304
253,181.73317910254553,89.72946792471826
254,175.67752804997272,89.30885181410048
255,174.23805468285533,81.74722436224015
256,180.4860776498944,85.78974494842478
257,161.65591133700772,71.85933581100706
258,180.80343670491771,94.7657347726435
259,167.9668298514167,84.88578389730812
260,165.2457277123484,71.47818859043498
261,172.95209087146984,82.39253429757456
262,180.32258550357938,92.87153100291395
263,188.52178418916725,104.83889055147425
264,176.09088017615477,84.48540252128431
265,164.92560917297385,82.14279752197062
266,173.60097947894073,90.22903861023967
267,180.1599777145523,92.2472903981156
268,156.1536353720485,73.0414133221743
269,173.966664305037,86.09486265863086
270,183.00672027187926,90.81047546301316
271,184.2050342454728,100.6352053679065
272,180.93413493906073,97.09604995405344
273,183.53815257310015,91.49022586381024
274,171.61520135759534,84.90663743405648
275,183.55972176724921,89.14335947938743
276,159.00462991378436,68.81935358264693
277,168.2405507211095,75.88488324175994
278,176.91211102741676,90.1939833121528
279,175.98624037167713,81.09757480034827
280,179.64220799287025,87.78792805531715
281,174.82468199837564,89.69240497790813
282,167.676647713091,83.67047026229554
283,168.69380043338933,70.39516430108121
284,169.20368595495,73.02473823669088
285,172.80844732654316,85.76726912858699
286,179.0760910320003,78.46502863204033
287,175.6606329124405,88.85659382961066
288,179.81935743860063,97.86094598099835
289,165.5937178932874,75.6171924424679
290,189.95571437049497,108.61919882772656
291,180.5099419414459,83.58765985922578
292,176.10886237632317,90.71116703810623
293,177.54397803458167,86.82312756646964
294,163.63999223112654,76.70673417837718
295,172.3444119744694,88.33462950258901
296,171.57463649963177,83.12830109862858
297,189.9093149861316,95.42218546834188
298,181.4041228053666,89.83055962832289
299,170.48567474096475,78.31911396713761
300,177.44335329654783,89.38983670257508
301,173.81426601418266,86.41198187461971
302,172.55104582183918,83.71295897822482
303,173.97817161439164,81.61479196700502
304,165.7201242630609,72.3494434760141
305,178.2707941993546,89.75890254868696
306,180.60449823790796,98.5518351508644
307,173.85684949937928,85.23337469387418
308,166.16826513308902,80.22311051563848
309,171.96000180884448,83.98181179258401
310,188.52658017778455,101.29082324176188
311,180.76480451196767,93.86775755867622
312,170.7661606004735,77.57197939734729
313,172.41662035189896,79.47974688677365
314,171.13599368994835,78.61227306403603
315,174.65356719972505,82.15735958931259
316,182.13139215245008,91.90190027538455
317,176.2277267733612,90.65085247161707
318,187.23998019094063,101.38457263803937
319,176.41157556786456,99.45543717725857
320,179.79717611593063,95.80600272819355
321,182.29189789172904,91.08088657778214
322,176.1323730548859,94.71452087453275
323,165.82650479192884,73.21891740507662
324,180.14148481107156,94.27279866497321
325,174.23552322340294,82.02366970354937
326,174.25364293945626,80.20215090665096
327,176.47601006422494,88.27078456607967
328,167.46447638609135,73.93938084359837
329,174.04929705680976,78.59424803031408
330,187.7799752806026,97.80360288889764
331,180.84276206846496,95.31541904700867
332,169.05373065733897,83.93378633202006
333,182.2253816221032,85.2596510153865
334,177.15186650240065,85.35752240917408
335,169.54666147915228,81.43888907056382
336,177.01875253316433,96.03386396542776
337,178.82493275033715,89.67164725801155
338,175.310129719066,84.49881178972919
339,164.42000937435026,75.34444706826741
340,180.33510907987812,85.64357822771557
341,163.72792820275006,73.20018020894038
342,177.1637873608251,87.75935478199331
343,181.67819598294938,85.85698260734469
344,173.55290629448888,94.24965641999742
345,179.74238921684426,90.4114347208111
346,181.4043860707451,95.1901039774158
347,176.2518042010229,81.7262197068347
348,182.88439983320947,89.00136129277284
349,175.74634643227168,85.92801256510621
350,168.0625627392749,75.07616305522077
351,170.87124320768862,82.732678547708
352,180.12622192498168,85.98189802712119
353,175.56451498575294,86.01286777928618
354,171.21892571321885,77.19748665487708
355,185.26416856212833,98.02015663733583
356,179.04695888782933,80.31659141839233
357,175.28097903314318,88.92732334871549
358,169.57575919077334,76.06766553573688
359,175.56648587281646,81.46875944713138
360,185.74071865726523,100.0903297040055
361,171.4165326943602,74.52306785949405
362,164.985898970773,71.0075206514315
363,172.16752225042305,83.31631328541518
364,171.86249294195937,77.24927241636459
365,168.8500483964295,76.48804028484102
366,185.38715831065022,95.09018569064422
367,176.69060998408392,88.6074673436058
368,180.34904275425305,88.14324929552292
369,177.58571889974823,99.50361325932016
370,182.11074014163682,93.05980363859203
371,171.83084977812646,81.1397977562857
372,173.47070859389427,82.42904235167477
373,174.4656294112285,92.33341426269465
374,175.0460599791796,74.9134555032987
375,175.1606343687962,89.7801862271873
376,170.8079774186365,78.60031521765691
377,175.04629364829492,83.43731352339528
378,167.22990303918846,63.29157904725122
379,164.26453189150521,72.66029557919596
380,168.39158021797803,74.20952709571367
381,170.42786779789182,87.97655685902019
382,170.17565592130944,86.13417126925707
383,180.24340609271525,83.56256994643853
384,173.78901540031518,86.54340215813293
385,171.83742007008135,85.36639219599438
386,192.0752906219659,102.6061229834203
387,179.19507473651248,89.75657382075134
388,174.98273082972764,86.41546404158603
389,173.44271107555974,79.94410548526045
390,165.08749877838122,80.6156540067482
391,166.5624597183889,78.78518095243932
392,176.03746413028884,95.4647228304825
393,166.88997717226914,77.15631765382516
394,172.2221371661511,78.68008342421942
395,175.80901417225928,83.88587166340461
396,172.75811526259582,88.12707627228592
397,157.29445031614483,67.65315903029631
398,170.85656129751936,87.30327252071642
399,171.8991275089421,81.53359500216806
400,177.72609518455545,92.01724187243383
401,165.89619230378494,74.09763916053946
402,182.64125381904958,98.44211544090008
403,168.23411626714815,83.08053752169735
404,167.1699547735417,75.56105469325792
405,185.02616755174648,93.10023725466246
406,180.21158636963676,86.04787365598325
407,181.21327137447688,99.14909437610032
408,180.48138696119454,92.14249686652322
409,157.2908901287356,63.45987241938393
410,174.65664219707133,89.03737262309812
411,171.66321122099708,81.6180553460313
412,171.09870445897096,74.45533796607185
413,167.33305765291897,76.28283530434163
414,174.4846958638989,86.0657692718796
415,176.61854834615494,88.52780043383206
416,169.2521147038477,86.39481283170332
417,177.31714999717568,92.72634521439083
418,174.4468791607222,88.97287947590327
419,181.90255402588392,95.10506324359906
420,177.01208014721422,86.6059336403584
421,180.088759367925,89.78626564039624
422,172.73476754052328,84.7221361145917
423,179.36398970503618,85.57647474357915
424,181.7908331601963,80.00309940492546
425,185.45267268797608,94.95025647241444
426,154.3002193833408,61.76470493167122
427,175.46858384870143,86.60674194700432
428,176.1203935750217,86.83828805150311
429,172.10312978737588,83.88657000883242
430,193.10878793215002,105.37561787997173
431,183.45814504676372,91.52534857923719
432,175.059445016364,85.4245099343067
433,165.95071630911517,79.22249164971753
434,167.46830476748818,83.4352949716686
435,178.9853908479799,85.05648094105541
436,185.87985079769305,96.99957296678129
437,174.1192344036541,79.4782368007807
438,174.06469695572568,76.90423012318422
439,161.53499676795442,65.58579277390957
440,170.54637271860008,79.68674023193053
441,179.8735813642628,89.44769032429971
442,186.76692341175865,101.11749489003856
443,167.99831505528059,75.02623972850388
444,172.48339836091924,77.29995579489187
445,181.44077458695213,98.26352934091494
446,170.46620668698657,78.79239853350299
447,186.14115163260064,98.83598108033677
448,161.728361211397,73.03433442221957
449,175.8323135654389,87.88639102160114
450,176.9621150231741,80.33989988584466
451,179.03303834086174,92.90816836768718
452,175.27188178137763,80.1642379640994
453,173.88305078060043,87.43532055993678
454,167.7028238075957,75.73224497416616
455,176.06814957820714,84.70292996980602
456,175.45746103432884,85.5049643610227
457,186.8481667316476,94.51118288812759
458,167.86272977208466,73.25326915704245
459,186.7560002064174,97.50714569894514
460,176.9848129477863,93.04696117408159
461,169.35902403700146,83.09690058719413
462,185.32263028798772,94.75319821887685
463,173.34705524692586,94.31345504874778
464,182.7698297573379,95.55550493054513
465,180.4889287068237,92.65660059956552
466,170.1214528685578,88.54065461034423
467,173.93412527234403,86.49372488531688
468,181.06248113386366,90.55306091848259
469,165.05035897909934,75.66898102767539
470,169.5751850384507,81.10118584611142
471,174.66605077865344,84.2648332031358
472,175.24106066062805,87.88578553803912
473,181.08979427273255,103.78216835236775
474,175.3856751371364,87.24835706852693
475,169.01536432138778,79.82476882596391
476,174.02942955060686,79.89632212707707
477,171.3476768954414,80.50471910678655
478,181.2477513282133,91.51714895924287
479,174.21963134583012,80.21467174183763
480,177.12966023563774,84.15238894537838
481,177.37799695026763,85.2939760106941
482,183.92288783989733,85.90333620622607
483,166.2038760443794,75.34021576954919
484,168.31984819641826,77.22418202841574
485,177.73472421805653,96.5263881677556
486,180.8713533282676,88.97010502594055
487,177.64099648900307,91.75224261722748
488,181.3204963700996,91.32266216254911
489,164.05550544156048,71.8735682361455
490,174.73418041631766,79.14709961461058
491,173.85219668928966,83.36274011884946
492,175.7720084300517,85.32231514295457
493,176.34208396453565,79.91999541221203
494,176.7998120114592,88.08796115545667
495,185.1195357116989,88.08741548182161
496,157.93296130331484,66.17860169259109
497,174.94175481506798,87.01430678999613
498,180.54341223882088,95.18797074881859
499,183.3436366691579,91.29066462307823
500,183.0393976441675,94.70185569101731
501,171.1453470491959,82.85926288578897
502,172.55397171387358,75.4936773203321
503,179.83690285864282,87.72183533719935
504,166.49476803062396,80.94273276783353
505,178.2857101829356,93.41362491271325
506,182.31864823540656,90.36006456023867
507,173.05093257449244,87.10314621126759
508,173.6330857095773,79.49699086476936
509,167.86950681353815,77.11362635024592
510,181.81351277247225,93.14410283693472
511,186.78313601622466,88.9237428341899
512,180.6334508769792,94.41310026618767
513,179.817528466366,92.02969969326665
514,182.1918136310806,85.54526388415039
515,160.51918713820768,73.6768850319167
516,172.97682805911248,82.94045306675149
517,167.2744933120489,71.35800014261808
518,173.59999951350315,81.0460667039949
519,176.68298148210118,84.92042314920872
520,174.5698923450108,77.84596096838482
521,178.20202523634595,90.96077320300512
522,175.06527510081506,87.96397101628729
523,163.3224424628875,70.52895467171737
524,178.95730796172208,87.32918870170937
525,174.30512050323833,72.51239546226549
526,176.9484694312035,79.94986200859657
527,175.4095667328286,77.88585881859795
528,170.75654501213526,82.42209670327252
529,167.9341312252619,77.73968095286973
530,174.2881638580323,81.25291958025205
531,175.89249254633953,85.03467647176548
532,176.8904417063242,82.55586262190295
533,184.90445202694687,97.28378608813698
534,190.61174748327042,94.58599621943719
535,180.27061769246924,86.28324456793138
536,188.94555156000445,98.4947665606258
537,163.47989623415458,70.79392952263817
538,181.17058270847946,93.61474798425652
539,170.61694208283748,80.80874235251099
540,188.98024658868712,103.79935029842581
541,162.22451923735682,79.13978617645785
542,174.97041908783964,74.48662685144768
543,183.21525516995592,96.23292149753635
544,173.74546446996865,93.44680480297794
545,165.33534723536377,75.94657304391436
546,175.84338495444698,88.54968544792736
547,182.74738219288716,94.88040584135685
548,171.3559962648293,82.69047218240729
549,176.05478795149406,86.2665315266032
550,161.8768623459542,72.73122496581082
551,154.12673620316332,58.649957813776936
552,179.48484061611796,88.73460569568438
553,171.6888390590621,84.70901781135541
554,189.60975002361985,103.1925567730622
555,178.9863802892517,89.4427599885124
556,182.7377867189613,95.05313092703733
557,188.02540705804822,95.145205346241
558,179.78685953204644,99.98844436903981
559,164.4072326809423,76.75142916393139
560,173.69288116366687,84.29815376930253
561,181.53182083795835,87.40339104173563
562,170.03891249346285,80.29768270881917
563,179.82432667070964,90.69460735698793
564,165.8427843409803,76.52570039799244
565,156.85518496558507,56.03142315423057
566,158.70090512475915,72.68465660321102
567,172.22642687025416,89.39516862841923
568,176.5960254706125,73.46878143593152
569,184.15192185022158,91.46919474547349
570,179.03264865088804,88.35353334155127
571,169.3919294227864,73.73842812045953
572,181.0814706626488,79.74651351699302
573,182.36378868284228,94.97285753614716
574,185.56311439627663,92.74164638927705
575,174.88752009544365,95.64860765242632
576,167.75542739810334,76.8051105498639
577,187.92418959555798,101.29901722732701
578,175.8991094104088,87.519237608621
579,176.12526932648635,78.42829867300766
580,180.27971301555007,86.89566715724817
581,161.44564516791223,71.26822654468366
582,177.2161834179878,82.91464149475406
583,165.57873300808146,68.8947581070923
584,177.74650968259934,87.69803997379107
585,177.1665167655799,84.10871243966363
586,180.77543512718415,88.62392539393623
587,179.25288452868108,79.01437895765496
588,166.75376737862348,74.68389932509956
589,170.5315719137585,74.31884246527514
590,167.43194083220325,79.25163988343569
591,187.41805656644,96.57006776827347
592,172.05261840494188,78.37815819298787
593,166.48195368391185,78.00896605012831
594,180.88333791684855,88.86936682800682
595,166.60457923578014,79.29490824441487
596,166.7955883809582,79.18219386467915
597,157.41074913154088,63.62891692746825
598,187.70584426338564,97.77623667453148
599,183.7491464506048,97.91164789935672
600,178.59170362581642,83.57160927342333
601,170.47353346099487,76.29521962656413
602,167.4685036815031,68.66690774999137
603,170.7584723528198,84.3546460099748
604,178.09043281865007,92.18889881129968
605,190.0974092880675,101.58004733261527
606,163.89934866875805,67.34585066036682
607,177.93018691424874,93.98191111767397
608,182.45624868923355,93.0740071916363
609,185.00531882374196,94.9924409736748
610,186.18673899669167,90.34059920507552
611,168.6387088164722,74.87204744688839
612,168.948511378955,81.99159939291467
613,175.9529440254305,91.76117406525574
614,173.30916297637526,88.56934894930868
615,178.85122734702344,83.56652967229431
616,177.1062884212997,85.48118748467094
617,166.39726408208338,71.3070000027326
618,175.60866416677416,89.1546346151402
619,187.11211954198401,94.51330910948882
620,167.36759141543118,71.751502560707
621,173.62024955417954,83.73243843469659
622,178.8788155452018,89.7693415591493
623,183.0837109123805,92.01903067600769
624,182.1462569547458,90.30152236233916
625,166.95207115371085,70.8619955713237
626,162.30177902592914,76.33938630108521
627,178.60266466835503,91.4037105944223
628,167.10337367372722,79.19036945792008
629,177.3617590304372,89.32630468221255
630,173.56112123309657,89.70096213272821
631,172.06363673797833,75.13452944897804
632,190.58607917933608,105.63536577371093
633,186.44630864371285,87.42194821322184
634,176.6690951735744,87.1721385930279
635,163.92916105148066,71.27264124075751
636,171.5687741366514,74.16017641588994
637,185.66505408162413,93.05791202428323
638,169.04711192474892,77.75870127919154
639,187.93867463969727,94.78474070365397
640,179.99122767045972,95.14513366306066
641,181.7845835895075,93.55816987255984
642,167.2295134814593,80.38187345165085
643,178.49985550306013,96.0328773336104
644,156.90474586820423,67.81879024940753
645,190.0553610810485,99.94289485332551
646,181.87707045253674,87.28383339003787
647,170.84066308614135,74.11087554293016
648,180.14745385863915,90.61794552046679
649,190.65155836684252,99.14789307645668
650,185.67622565537266,101.2447433651176
651,179.48145975835214,98.86131097719372
652,170.5474550675771,77.65854219306286
653,170.4928097115584,66.92209119741912
654,176.59335766508374,77.12757029979961
655,165.6707168251615,72.95401619246172
656,173.76257556425185,83.97252828436987
657,174.65919778824895,80.3236737299627
658,172.55964678380386,85.67638513134624
659,175.864084875568,72.23226533316425
660,173.90293875194862,85.31132456966921
661,166.8635057362459,68.47458520766827
662,176.35473503777015,78.16570485608469
663,167.98389419815283,75.46135880296141
664,180.0277022507522,84.52232256172994
665,167.571585098716,85.12040894582967
666,164.9453531660446,74.33480764515318
667,173.65625243580735,89.3347933642049
668,176.59490031806828,86.04982861953361
669,168.79722943517936,85.71754886123435
670,176.46543767478914,80.44184792647145
671,174.57445070619406,83.52015902686598
672,187.40443717951928,100.35281937603823
673,194.31478368522562,98.82976988243408
674,180.91328288917083,90.34778151077812
675,163.84577453853646,74.61611116134631
676,168.9196899474128,74.05797604441227
677,175.79444912249687,85.10518692843749
678,161.40777908665473,68.19609713094103
679,177.1170662195106,91.9463949811119
680,174.26484949901516,82.42899928866976
681,181.5188908295847,93.70803630773136
682,176.55409952369746,92.5262280564629
683,187.3494747846846,105.0559259652376
684,173.42557837735401,88.53666301977776
685,184.03476889352032,90.8500178167217
686,179.75375090681297,88.61065633690802
687,178.94843749213285,85.3201974053156
688,175.01641108759839,88.29618631568026
689,175.86560505462796,89.54461838445216
690,170.88573210110778,70.94925936173817
691,181.51796231661777,94.2422221907141
692,174.85520912229177,77.98212185142849
693,181.37115037273526,98.39474975989822
694,178.1679801460677,86.44807272889085
695,179.52641522532497,93.49438636016347
696,174.09443477865278,91.221459084059
697,181.4442063567759,93.7094887364896
698,165.66088402280857,72.1153745358468
699,179.7638046025897,94.4486208552567
700,177.19064076539098,85.19011825651121
701,162.4648279389846,76.36202909745104
702,178.57257470323893,89.2828775825302
703,178.60479702318506,93.22315926473361
704,171.20973600995896,74.64968818734948
705,170.48861775642087,75.83680106483884
706,173.67905291265512,76.65589668091515
707,176.72872699020056,83.56070391769771
708,158.8319233413252,76.27306576346305
709,176.11552667575248,83.5151619431389
710,169.64016688802855,78.09747782061778
711,191.49388226504405,99.15742273639295
712,178.34261787387842,86.02754589178504
713,180.60305158441878,89.2488057837114
714,177.2764752450493,82.42825387890633
715,168.838484929432,79.55518101948591
716,179.61283378383115,94.66946248160214
717,161.59154190663813,73.78812753306745
718,179.19517048228823,86.78075283198893
719,171.2031655790366,87.39485566130294
720,181.44534425440028,96.7683862056441
721,174.22724904538288,85.00435814898245
722,181.48890939961095,92.28258432458122
723,179.57492646581764,86.17596360755519
724,181.3343197914113,89.49697632035054
725,179.03353364055135,87.70659661985513
726,188.99679715336194,102.8298542732904
727,161.03707500177202,83.99992642970113
728,173.73528656166155,77.71357635364915
729,171.27182961857287,79.4350763691236
730,179.86247991141522,89.00439991203385
731,170.46008835668297,88.338181676999
732,172.02967854648972,83.67348160794862
733,174.1191137507044,81.44558987663719
734,174.29349183035575,87.36444807216971
735,179.33863296567432,89.51248400543604
736,170.40042429724602,74.46884523089298
737,165.8917387901586,75.8985692605429
738,177.60733274977113,84.30766447128899
739,173.64617260679003,87.98864063577771
740,180.0093045055249,93.37830995573539
741,193.07124203114066,106.79286502282733
742,172.63355822572487,80.27075750988003
743,177.2033221032825,90.2768689984993
744,176.70442785841766,91.03782646107726
745,181.76244760592104,97.05905875231952
746,180.2334451470545,91.4729511176743
747,166.21994267036266,65.37718765219431
748,180.2793562746641,91.89926022829971
749,172.70184215471176,83.4419856397543
750,179.11702833018649,90.52272214323501
751,175.53734625323986,79.85285339398041
752,181.87815567311736,88.41992574812483
753,177.51947879766456,92.31436005239729
754,168.80052288850712,75.60688486979456
755,178.5400396282622,94.124291638443
756,159.05471161420243,69.33294306422972
757,169.2190718529955,66.32917729009387
758,165.98973196904535,71.10574643715594
759,181.8811193178558,95.23849619626846
760,176.30880264904175,83.41659412208763
761,177.53028652613136,91.07992111035794
762,166.79153475289274,74.48696096833585
763,163.59701405808482,70.14399656259197
764,174.31229002029042,85.93272997786336
765,176.78471791643943,80.10209403205351
766,171.33120735662487,78.59495592250185
767,173.15178627887073,84.02939716126723
768,176.66617965170414,92.44715577302748
769,166.99813688924874,82.57725767917013
770,185.73087860347852,91.49129470969554
771,169.21715204822502,80.66807152376983
772,175.63060882606433,91.91060369490444
773,167.55311942107417,84.47043447686939
774,170.6962966974708,84.12052266526459
775,166.25305121398162,79.76171672289586
776,185.4964337483829,95.06742715530773
777,173.52580205184762,81.36125168998143
